id,name,service_type,phone,owner_email,website_url,instagram,address,city,state,lat,lon,data_source,outreach_status,fetched_at
gmap:ChIJFTogcxKx2YgRitqY0RfItc8,ON THE RUN VEGAN (WYNWOOD),meal prep,(786) 670-6850,,,,"34 NW 29th St, Miami, FL 33127, United States",Miami,Florida,25.8037661,-80.1956738,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJEael-Pqx2YgRxBRLZeSrrDU,Muncheez by Emma Rose,meal prep,(516) 998-8445,,https://muncheezbyemmarose.com/,,"3400 NE 2nd Ave, Miami, FL 33137, United States",Miami,Florida,25.8083882,-80.1913642,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJZ1_YdYO32YgRoAuAP3ZGayc,Sur La Table,meal prep,(786) 796-0978,,https://www.surlatable.com/locations/fl/miami/store-159.html,,"701 S Miami Ave Apt 338, Miami, FL 33131, United States",Miami,Florida,25.7677508,-80.1930238,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJl1ukAQC32YgRfgmxq344k1o,Wynwood Eatery,meal prep,(305) 527-7842,,,,"1900 NE Miami Ct, Miami, FL 33132, United States",Miami,Florida,25.7949952,-80.1941192,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJP3-dSIa02YgRAWESfvHZAj4,Balan's,meal prep,(305) 809-8587,,http://balansbrickell.com/,,"901 S Miami Ave Spc 108, Miami, FL 33130, United States",Miami,Florida,25.7649275,-80.1930697,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJUVKdHVy32YgRqvoNKheG7co,Kuba Kitchen,meal prep,(786) 409-7758,,http://www.kuba.kitchen/,,"3640 NW 7th St, Miami, FL 33125, United States",Miami,Florida,25.7787631,-80.2545847,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJ6z_dJcmx2YgREPL0yEQJ8e4,Fresh & Nice Jamaican Cuisine,meal prep,(305) 456-8667,,,,"3637 NW 17th Ave, Miami, FL 33142, United States",Miami,Florida,25.8100503,-80.2237463,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJFyPA6ZW32YgRB4SOjuAWlZo,LOVE ‘N GYROS,meal prep,(305) 549-8802,,http://www.lovengyros.com/,,"2814 N Miami Ave, Miami, FL 33127, United States",Miami,Florida,25.803383,-80.1952268,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJy1rrUfGZToYR1oBJUV59QnQ,GFIT365 Fitness,meal prep,(305) 833-7580,,http://www.gfit365.com/,,"70 NW 25th St, Miami, FL 33127, United States",Miami,Florida,25.80057,-80.1964857,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJTwAMw0Cx2YgRw0ke2G7Z7ko,Ichimi (Midtown),meal prep,(786) 522-3834,,https://ichimiramenbar.com/midtown?utm_source=google,,"118 Buena Vista Blvd, Miami, FL 33127, United States",Miami,Florida,25.8071928,-80.1936121,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJV3ge8ay22YgRcGPXMphXE-Y,Wynwood Dog Food Co.,meal prep,(305) 505-5712,,http://www.wynwooddogfood.com/,,"2561 N Miami Ave, Miami, FL 33127, United States",Miami,Florida,25.8012866,-80.1949129,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJM7M73tS52YgRiwrXW_nxEgE,Dollar General,meal prep,(786) 633-4430,,https://www.dollargeneral.com/store-directory/fl/miami/12984,,"5175 SW 8th St, Miami, FL 33134",Miami,Florida,25.764179,-80.2790406,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJqUcoeHm32YgRfRLoAY7gjH8,Hereford Grill,meal prep,(305) 974-7455,,https://herefordgrill.com/,,"782 NW 42nd Ave #5, Miami, FL 33126, United States",Miami,Florida,25.7794802,-80.2643216,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJ-ztHaOi32YgRZfhHZYUOD2Y,Poke OG Downtown,meal prep,(239) 980-2912,,https://pokeog.com/,,"161 SE 1st St, Miami, FL 33131, United States",Miami,Florida,25.7737929,-80.1906105,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJS4QrAvi32YgRslYV3J31Zfo,Rinconcito Latino Mixto,meal prep,(305) 636-0708,,https://rinconcitolatinomixtofl.com/,,"2502 NW 10th Ave, Miami, FL 33127, United States",Miami,Florida,25.8007453,-80.2117201,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJNYtSpJe22YgRq3DAZ_oI_wE,Camillus House Inc - Food Distribution Center,meal prep,(305) 374-1065,,http://www.camillus.org/,,"1603 NW 7th Ave, Miami, FL 33136, United States",Miami,Florida,25.7906779,-80.2067905,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJU-ERAgK32YgRv4xjKMp-pBQ,Gordon Food Service Store,meal prep,(305) 643-1124,,https://gfsstore.com/?utm_source=gmb&utm_medium=yext,,"2299 SW 8th St, Miami, FL 33135, United States",Miami,Florida,25.7656154,-80.2321917,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJg-5HG3K32YgR8NOOIaVUoRo,Gordon Food Service Store,meal prep,(305) 260-0544,,https://gfsstore.com/?utm_source=gmb&utm_medium=yext,,"5600 W Flagler St, Miami, FL 33134, United States",Miami,Florida,25.7706018,-80.2870601,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJVVUlHbK22YgRoefP4lavfHQ,Doggi's Arepa Bar,meal prep,(786) 558-4380,,https://www.eatdoggis.com/wynwood/,,"250 NW 24th St, Miami, FL 33127, United States",Miami,Florida,25.7999457,-80.2001032,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJYbQO43gtyq8R7yWe8rO3VoE,Private Meal Prep,meal prep,(786) 983-6373,,http://www.privatemealprep.com/,,,Brickell,FL,25.7689535,-80.254069,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJl7XwDmmx2YgRS1B9MUx6Nvw,Eatsy Miami LLC,meal prep,(786) 360-3667,,https://www.eatsymiami.com/,,"1082 NW 54th St, Miami, FL 33127",Miami,Florida,25.8246074,-80.2136898,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJLcbFtbyx2YgR5Gvc3_eBvkI,Le Food Daily,meal prep,(305) 396-8770,,http://www.lefooddaily.com/,,"5600 NW 7th Ave, Miami, FL 33127",Miami,Florida,25.8273649,-80.2085119,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJO5a8boS32YgRjDDDYM71NSg,JTB Health Management Services (Authorized Ideal Protein Center),meal prep,(561) 632-5873,,http://jtbhealth.com/ideal-protein,,"138 NE 2nd Ave 3rd Floor, Miami, FL 33132",Miami,Florida,25.77595,-80.1904647,google_lsa,new,2026-08-08T00:16:38.215+00:00
gmap:ChIJL4zj-8G32YgRhgfuWLCaSA0,Sproutz,meal prep,(786) 646-9463,,https://www.eatsproutz.com/,,"40 SW 12th St, Miami, FL 33130",Miami,Florida,25.7624142,-80.1940706,google_lsa,new,2026-08-08T00:16:38.214+00:00
